slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux
-0.195,-0.0014029835964777,0.0007525421346158,0.0006503891789866,0.0514853183499367,356.3899947241801,1.7661683937035034e-06,1.294696546717594e-07
-0.19499199919992,-0.0014035587137755,0.0007528689684547,0.0006506938428134,0.0514753843630167,356.2368038143319,1.7667016825702293e-06,1.29472310604064e-07
-0.19498399839984,-0.0014044090106466,0.0007533125339976,0.0006510951942035,0.0514654730787183,356.0218031206144,1.7675112638373523e-06,1.294952090755131e-07
-0.1949759975997599,-0.0014055938033408,0.000753914636234,0.000651648553203,0.0514466155619371,355.72541930921903,1.7687302638933134e-06,1.295489850122603e-07
-0.1949679967996799,-0.0014063405674136,0.0007543015163095,0.0006520059910766,0.0514341014052839,355.5368369614446,1.7694259334689283e-06,1.2956402555444981e-07
-0.1949599959995999,-0.0014075417209085,0.0007549261842736,0.000652576519875,0.051417408046924,355.2341807109067,1.7707000036122684e-06,1.2962181979836844e-07
-0.1949519951995199,-0.0014080645992606,0.0007552063747976,0.0006528396285896,0.0514068897435756,355.09968928766745,1.7711138748119112e-06,1.296154283981284e-07
-0.1949439943994399,-0.0014091385491497,0.0007557652195095,0.0006533451269272,0.0513944812481827,354.83026412821,1.7722077789116846e-06,1.29659344793036e-07
-0.1949359935993599,-0.0014096065282274,0.0007560323092563,0.0006535958440214,0.051385630934512,354.7061926274616,1.772609708705817e-06,1.2965255659239206e-07
-0.1949279927992799,-0.0014108235761653,0.0007566410957155,0.0006541517315925,0.0513678172500254,354.4067856881491,1.7738377904347269e-06,1.2970667546320798e-07
-0.1949199919991999,-0.0014115858741092,0.0007570388426105,0.0006545212404986,0.0513542217075794,354.21477144781755,1.7745523572142055e-06,1.2972282024885742e-07
-0.1949119911991199,-0.0014129733266514,0.0007577671304769,0.0006551846528577,0.0513362607678988,353.8664193421904,1.776071930466245e-06,1.2979842988126338e-07
-0.1949039903990399,-0.0014133906052649,0.0007579963742114,0.0006553925211059,0.0513317974851619,353.75946365608144,1.776345805544796e-06,1.2978122997182504e-07
-0.1948959895989599,-0.0014141474700153,0.0007583833050053,0.0006557626375047,0.0513127318233802,353.5701054110437,1.7770489053833006e-06,1.297968731771434e-07
-0.1948879887988799,-0.001415137125619,0.000758892876315,0.0006562203966042,0.0513027375860366,353.32562819050895,1.7780213776628178e-06,1.298316253927614e-07
-0.1948799879987998,-0.0014158372030408,0.000759264221234,0.0006565750030467,0.0512857286085522,353.1476938365732,1.7786974308080294e-06,1.2984552097338397e-07
