slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.2,-0.0121913271118927,0.0061222981058893,0.0060690307942654,0.0030895469328594,-0.0243826560120475,3.598805974599522e-06,3.03856595448828e-06,5.602400201112417e-07,-0.36
-0.1999799979997999,-0.0122130093606642,0.0061331640741294,0.0060798451365939,0.0030870509621148,-0.0244260185713877,3.60455415792591e-06,3.043624141167087e-06,5.609300167588232e-07,-0.3599599959996
-0.1999599959995999,-0.0122334796989633,0.0061434231617068,0.0060900572042885,0.0030846031796747,-0.0244669600649587,3.6099457542832246e-06,3.048381806214398e-06,5.615639480688266e-07,-0.3599199919991999
-0.1999399939993999,-0.0122547538850028,0.0061540851830925,0.0061006689586227,0.0030821487647059,-0.0245095080267181,3.61557508923401e-06,3.053340748754258e-06,5.622343404797522e-07,-0.3598799879987999
-0.1999199919991999,-0.0122760324552615,0.0061647490085342,0.006111283121182,0.0030796669565165,-0.0245520645849778,3.6212067062111777e-06,3.0583022336223883e-06,5.629044725887892e-07,-0.3598399839983999
-0.1998999899989999,-0.0122967492477101,0.0061751320292913,0.0061216178300891,0.0030772566298521,-0.0245934991070906,3.626673229393515e-06,3.063124816577899e-06,5.635484128156165e-07,-0.3597999799979998
-0.1998799879987998,-0.0123182228091565,0.006185893188995,0.0061323289415693,0.0030747651811257,-0.0246364449397209,3.632363718889695e-06,3.0681371518787553e-06,5.642265670109404e-07,-0.3597599759975998
-0.1998599859985998,-0.0123389071877113,0.006196260257722,0.0061426480229267,0.0030723608022546,-0.0246778154683601,3.637822566327124e-06,3.0729543475837007e-06,5.648682187434232e-07,-0.3597199719971997
-0.1998399839983998,-0.012360639231062,0.0062071512169288,0.0061534875052151,0.0030699038899788,-0.0247212779532059,3.6435905792747207e-06,3.078033292476387e-06,5.655572867983334e-07,-0.3596799679967997
-0.1998199819981998,-0.0123817487966277,0.0062177306789892,0.0061640179661077,0.0030674684277991,-0.0247634974417248,3.6491762186229432e-06,3.0829587643473825e-06,5.662174542755605e-07,-0.3596399639963997
-0.1997999799979998,-0.0124027063366725,0.0062282337821054,0.0061744724513834,0.0030650569712176,-0.0248054125701614,3.654717688016739e-06,3.087847438775254e-06,5.668702492414846e-07,-0.3595999599959996
-0.1997799779977997,-0.0124238386194832,0.0062388247307154,0.0061850142351689,0.0030626417056836,-0.0248476775853676,3.660311617206297e-06,3.092781030624152e-06,5.675305865821451e-07,-0.3595599559955996
-0.1997599759975997,-0.0124452600115461,0.0062495601513751,0.0061956996090153,0.0030602136641636,-0.0248905197719365,3.6659914411665422e-06,3.0977877549097304e-06,5.682036862568123e-07,-0.3595199519951995
-0.1997399739973997,-0.0124665540399746,0.00626023185208,0.0062063219097661,0.0030577885165247,-0.0249331078018208,3.671634654954268e-06,3.102764134585773e-06,5.688705203684949e-07,-0.3594799479947995
-0.1997199719971997,-0.0124873971445964,0.0062706781946986,0.0062167200287099,0.0030554153629275,-0.024974795368005,3.6771460467034912e-06,3.1076296571216687e-06,5.69516389581823e-07,-0.3594399439943995
-0.1996999699969997,-0.0125086006298715,0.006281304349569,0.0062272973128352,0.0030529987360924,-0.0250172022922758,3.682764362353891e-06,3.112586122788282e-06,5.701782395656096e-07,-0.3593999399939994
-0.1996799679967996,-0.0125308406236968,0.0062924505272692,0.0062383900498275,0.0030505958332106,-0.0250616812007936,3.688688369448172e-06,3.117801506457017e-06,5.708868629911557e-07,-0.3593599359935994
-0.1996599659965996,-0.0125523621038468,0.0063032361136474,0.0062491256729402,0.0030481800350531,-0.0251047238904344,3.69440202312532e-06,3.122839687426589e-06,5.715623356987313e-07,-0.3593199319931993
-0.1996399639963996,-0.0125734348562787,0.0063137973403096,0.0062596381189596,0.003045814697451,-0.025146870315548,3.699984451843379e-06,3.1277675409595294e-06,5.7221691088385e-07,-0.3592799279927993
-0.1996199619961996,-0.0125943770368195,0.0063242921894713,0.0062700853102894,0.0030434257880131,-0.0251887545365803,3.705529282876888e-06,3.1326641512846693e-06,5.728651315922188e-07,-0.3592399239923993
-0.1995999599959996,-0.0126161959281887,0.0063352274824122,0.0062809690917828,0.0030410494709666,-0.0252323925023839,3.711333058755402e-06,3.1377802520388976e-06,5.735528067165043e-07,-0.3591999199919992
-0.1995799579957995,-0.0126377625234539,0.0063460361884068,0.0062917273225484,0.003038684044119,-0.0252755260344092,3.7170635015146377e-06,3.142834920615609e-06,5.742285808990294e-07,-0.3591599159915992
-0.1995599559955995,-0.0126595087591283,0.0063569347158892,0.0063025751037828,0.0030362987286282,-0.0253190185788004,3.7228477659725862e-06,3.147935684757538e-06,5.749120812150493e-07,-0.3591199119911991
-0.1995399539953995,-0.0126809439526311,0.0063676769578031,0.0063132676656321,0.0030339365586917,-0.0253618885760664,3.72854120162992e-06,3.152960217651088e-06,5.755809839788317e-07,-0.3590799079907991
-0.1995199519951995,-0.0127034193751853,0.0063789407228271,0.0063244781693216,0.0030315334610753,-0.0254068382673341,3.7345416690652464e-06,3.15824496602884e-06,5.762967030364062e-07,-0.3590399039903991
-0.1994999499949995,-0.012724895220515,0.0063897037222792,0.0063351915902345,0.0030291721509523,-0.0254497905330287,3.740249237913419e-06,3.1632826356012054e-06,5.769666023122137e-07,-0.358999899989999
-0.1994799479947994,-0.0127464659900056,0.0064005142492651,0.0063459521005735,0.0030268205608539,-0.0254929323398442,3.7459855326684986e-06,3.1683451937796394e-06,5.77640338888859e-07,-0.358959895989599
-0.1994599459945994,-0.0127682688492996,0.0064114411049427,0.0063568282803236,0.0030244584513035,-0.025536538234566,3.7517911642440776e-06,3.173466925003228e-06,5.783242392408493e-07,-0.3589198919891989
-0.1994399439943994,-0.0127905520906352,0.0064226086319866,0.0063679430678502,0.0030221049744596,-0.0255811037904721,3.757738552663394e-06,3.178709183679798e-06,5.790293689835968e-07,-0.3588798879887989
-0.1994199419941994,-0.0128123106842394,0.0064335131203266,0.0063787972230511,0.0030197505318495,-0.0256246210276172,3.763533059868552e-06,3.1838226874457373e-06,5.797103724228148e-07,-0.3588398839883989
-0.1993999399939994,-0.0128338032565551,0.0064442848517252,0.0063895188799694,0.003017452366544,-0.0256676069882497,3.769250263406627e-06,3.1888713929123947e-06,5.803788704942321e-07,-0.3587998799879988
-0.1993799379937993,-0.0128559705892001,0.006455394315872,0.006400576326323,0.0030151105178864,-0.0257119412313953,3.7751666383074545e-06,3.19408918802752e-06,5.810774502799346e-07,-0.3587598759875988
-0.1993599359935993,-0.0128781679609204,0.0064665186757962,0.0064116489905876,0.0030127520165016,-0.0257563356273043,3.781093042953152e-06,3.199316063196105e-06,5.81776979757047e-07,-0.3587198719871987
