slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.17362186218621864,-0.006737335195680316,0.0035327458717944182,0.0032046638540357275,0.034433350692908184,74.21290761531567,7.0663575132417095e-06,2.995252151267525e-07,39.65275627562756
-0.17361386138613863,-0.006742713935338429,0.003535465399863824,0.0032071998498228727,0.03442512929404376,74.15438500316347,7.071874870598592e-06,2.997203409625974e-07,39.652772277227726
-0.17360586058605862,-0.0067449004905739685,0.003536658541172244,0.0032082778173552207,0.03442604354676467,74.1298809752922,7.074154376238949e-06,2.997779325901906e-07,39.652788278827884
-0.1735978597859786,-0.006748703316901583,0.003538629425246853,0.0032100884650345662,0.03442343368545924,74.08822653232635,7.078058014378719e-06,2.9990423321211556e-07,39.65280428042804
-0.1735898589858986,-0.006753024317490031,0.0035408216611010346,0.003212128341352427,0.03441736181275446,74.04130766955167,7.082472381844524e-06,3.000525433073317e-07,39.6528202820282
-0.1735818581858186,-0.006756078199686044,0.00354243133745058,0.003213593148969185,0.034416966354986464,74.00772649754042,7.085617208181656e-06,3.0014664117417283e-07,39.65283628362836
-0.17357385738573858,-0.006758420172914725,0.003543700597440136,0.0032147329509397693,0.03441858420639469,73.98171354215269,7.088039836688482e-06,3.00210140898857e-07,39.652852285228526
-0.17356585658565857,-0.00676112181044175,0.003545092201013844,0.0032160231961106955,0.03441543155311285,73.9522598701682,7.090790383959374e-06,3.0028807043358985e-07,39.652868286828685
-0.17355785578557856,-0.0067630284267750085,0.0035461477379730155,0.003216956170828844,0.03441854460269542,73.93096379589366,7.092765079528369e-06,3.0033254780204694e-07,39.652884288428844
-0.17354985498549855,-0.0067687712727177995,0.0035490477766337847,0.003219674356014224,0.03440833978146872,73.86891871752518,7.098672108931204e-06,3.0054396084151975e-07,39.652900290029
-0.17354185418541854,-0.006772790445225496,0.0035511364139626522,0.0032215962235782047,0.03440533244961882,73.82512981519896,7.102821681719822e-06,3.0068063092958115e-07,39.65291629162916
-0.17353385338533855,-0.006775361287353121,0.0035524904784356437,0.0032228310730733067,0.03440471922023196,73.7970190795179,7.105452639641999e-06,3.007531239326096e-07,39.65293229322932
-0.17352585258525854,-0.006779746174871093,0.003554746019602817,0.0032249151229517548,0.03440035443830976,73.749536140482,7.109976462330197e-06,3.0090570131996604e-07,39.652948294829486
-0.17351785178517853,-0.0067799916271411576,0.0035549741651781375,0.003225073550887858,0.03440637948872357,73.74609871622135,7.110225359198997e-06,3.0087722585492457e-07,39.652964296429644
-0.17350985098509852,-0.006782925589789102,0.003556509225520088,0.0032264685878997668,0.03440609406085549,73.71422088730591,7.113213561621632e-06,3.009646140838477e-07,39.6529802980298
-0.1735018501850185,-0.0067873055047584785,0.003558764235021883,0.003228560103528455,0.03440092401482669,73.66683375848501,7.117740247681361e-06,3.011173665305256e-07,39.65299629962996
-0.1734938493849385,-0.006790364741448229,0.003560354121807663,0.0032300267919462833,0.03439825460485409,73.63365940197436,7.1208805121209244e-06,3.0121144915120734e-07,39.65301230123012
-0.1734858485848585,-0.006793976063690366,0.0035622399627968093,0.0032317496182390215,0.03439693660357444,73.59453402710973,7.124597286193969e-06,3.013295651358382e-07,39.653028302830286
-0.17347784778477848,-0.006797557308274804,0.0035641006374653728,0.0032334683014920707,0.0343935852819249,73.55577151801619,7.128306024681471e-06,3.01447681744048e-07,39.653044304430445
-0.17346984698469847,-0.006802293825359129,0.0035665136292681865,0.0032357069428570195,0.03438776138810065,73.50501243799734,7.133168196556842e-06,3.0161449502107964e-07,39.6530603060306
-0.17346184618461846,-0.006803184855783684,0.0035670409103811807,0.0032361547093011644,0.03439152127545433,73.49493142596758,7.134048341802694e-06,3.016127448112664e-07,39.65307630763076
-0.17345384538453845,-0.0068063885139366676,0.003568710433270894,0.0032376851807782714,0.03438977959546186,73.46035833655444,7.137339485608108e-06,3.0171306023886197e-07,39.65309230923092
-0.17344584458445844,-0.0068095704290414005,0.003570429269677433,0.003239229523551046,0.034391830907523076,73.42559433281443,7.140662230931832e-06,3.018144353815987e-07,39.65310831083109
-0.17343784378437843,-0.006813363598837441,0.003572379591535224,0.0032410327012206697,0.03438795423107618,73.38493037204219,7.144554975908278e-06,3.01940215398426e-07,39.653124312431245
-0.17342984298429842,-0.006817056100715035,0.003574287567088774,0.0032427939167258835,0.03438455035663766,73.34530649996333,7.148354535707343e-06,3.0206196935918055e-07,39.653140314031404
-0.17342184218421844,-0.0068210083781394815,0.0035763084307731674,0.0032446661297225177,0.03438003711767621,73.30312642218027,7.152398776308412e-06,3.021941743451529e-07,39.65315631563156
-0.17341384138413843,-0.00682486059680798,0.0035783164268146095,0.0032465214903432127,0.0343764457548206,73.26169138291529,7.156401739416532e-06,3.0232445210386723e-07,39.65317231723172
-0.17340584058405842,-0.006825620348848815,0.003578793603635333,0.00324690883213119,0.034381926870706674,73.25297451225549,7.157160678076507e-06,3.023174508319634e-07,39.65318831883188
-0.1733978397839784,-0.006829769050341383,0.0035809252102136924,0.0032488800519701044,0.03437764626004482,73.20872357515911,7.161428980838933e-06,3.0245897996523854e-07,39.653204320432046
-0.1733898389838984,-0.006834409747597192,0.003583293055939407,0.0032510812436887804,0.034371545641166686,73.15939710108958,7.166209129493178e-06,3.0262224786346305e-07,39.653220322032205
-0.1733818381838184,-0.006836125516656466,0.00358423971137789,0.0032519151603842555,0.03437458014873828,73.14068842876209,7.1679598649036595e-06,3.026571967159502e-07,39.65323632363236
-0.17337383738373838,-0.006839891760463956,0.003586203977336666,0.0032537264927992027,0.03437146284399162,73.10036513216828,7.171863691861358e-06,3.0278317351362864e-07,39.65325232523252
-0.17336583658365837,-0.006841785171786796,0.003587217840188117,0.003254636759541407,0.03437265810589921,73.07997116977505,7.1737750235362e-06,3.0282509978600547e-07,39.65326832683268
-0.17335783578357836,-0.006847987667612188,0.003590371355482347,0.0032575847873417274,0.03436274296882776,73.01431824201875,7.180206776974908e-06,3.0305786017696353e-07,39.65328432843285
-0.17334983498349835,-0.0068495078703563195,0.0035912340466666137,0.00325833527277819,0.03436670034269436,72.99761773329475,7.181773468202746e-06,3.030850163448758e-07,39.653300330033005
